csvSource,review,label
Joaquín Vilumbrales.csv,"Bien  comunicado...",v
Joaquín Vilumbrales.csv,"Bien ubicado.",v
Joaquín Vilumbrales.csv,"Entre los mejores del sur.",v
Juan de la Cierva.csv,"Es una estación que conecta con un barrio importante de Getafe,Juan de la cierva. También tiene aviones de decoración, que representan la zona militar de Juan De La cierva. Cerca de la estación te encontrarás con algunos bares, tiendas informáticas un colegio etc.",n
Juan de la Cierva.csv,"La estación de Metro Sur de Juan de la Cierva fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Avenida de España con Plaza Barcelona en el municipio de Getafe. Esta estación se encuentra decorada en su interior con un gran motivo de libélulas rindiendo homenaje a Juan de la Cierva, inventor del aurogiro. Cerca de esta estación se encuentra el campus la Universidad Carlos III de Madrid de Getafe.",n
Juan de la Cierva.csv,"Estación de metro siempre muy operativa,la decoración dedicada al inventor español del autogiro es genial comparando el autogiro con una libélula",n
Juan de la Cierva.csv,"Bueno, es un barrio de Getafe y no está mal para vivir",n
Juan de la Cierva.csv,"Muy limpia",v
Juan de la Cierva.csv,"Muy bien",v
Juan de la Cierva.csv,"Es grande",v
Juan de la Cierva.csv,"Limpio y bien mantenido",v
Julián Besteiro.csv,"Es una estación grande y limpia tiene ascensor y escaleras mecánicas. No le doy las 5 estrellas porque muchas veces las escaleras están estropeadas y no siempre hay personal en la estación",v
Julián Besteiro.csv,"Lugar del metro de Madrid en el que nunca está en su sitio los taquilleros",v
Julián Besteiro.csv,"Muy limpia",v
La Almudena.csv,"La catedral de la Almudena un sitio para ver muy turístico aquí en Madrid",n
La Almudena.csv,"Fui ayer, un jueves de julio, que no hay nadie en Madrid a las 18.00 con la bici al metro y me dicen que no se puede hasta las 20.00 por ser hora punta jaja. Entiendo que hay normas, pero que ese horario lo apliquen como robots sin juicio propio ni lógica alguna, no tiene sentido, cuando el metro va vacío a cualquier hora del día en verano. Luego los sustituyen por máquinas y se extrañan. El chico muy majo eso sí.",n
La Almudena.csv,"Me a gustado es muy bonito la estación de metro es como muy adaptada a para todo tipo de modalidad",v
La Almudena.csv,"Con mucho aparcamiento gratuito en los alrededores. Línea directa al centro con muy buena frecuencia Permite dejar el coche y seguir el viaje cómodamente sin tener que estar metiéndose en atascos o pagando aparcamiento",v
La Almudena.csv,"Buen lugar y tiene un bonito parque a lado.",n
La Almudena.csv,"El mejor barrio de izquierda unida de Madrid",n
La Almudena.csv,"Muy limpio",v
La Elipa.csv," Es bueno que tenga facil acceso para personas con movilidad reducida, tiene un ascensor amplio…",v
La Elipa.csv,"Es genial, hay muchos bares con terraza, claro que si madrugas, hay gente que trabaja, y los bares no nos dejan dormir, mas de la mitad del barrio tiene que tomar pastillas para dormir y luego pastillas para poder trabajar, en fin felices sueños",n
La Elipa.csv,"Esta super guay, cuadros bonitos dentro con frases q t hacen pensar, da buen rollo. Ascensor estupendo. Lo único malo es q siempre hace mucho calor dentro del vagón.",v
La Elipa.csv,"Buen barrio de los de siempre",n
La Elipa.csv,"Mmnmm. Un barrio tranquilo y despejado x la mañana.. todos con la misma rutina. Al curro.",n
La Elipa.csv,"La gente",n
La Elipa.csv,"Maravillosa",v
La Elipa.csv,"Buen sistema de metro",n
La Elipa.csv,"…",n
La Fortuna.csv,"La estación de ""La Fortuna"" pertenece a la Linea 11 (la que es de color verde oscuro). Está situada en el Municipio de Leganes, en el Distrito de La Fortuna entre la calle de San José con calle Puerto de los Leones. Se encuentra dentro de la zona ""B1"" de la Comunidad de Madrid. Está estación tiene accesibilidad ya que cuenta con ascensor para personas con movilidad reducida, cochecitos para bebes y personas mayores, ademas cuenta con escaleras mecanicas; todo en buen estado y de buen uso. Es una estación con bastante profundidad y dentro de ella puedes apreciar una especie de museo fotográfico (fotos de la construcción de la estación). La misma fue inaugurada el 05 de octubre de 2010 de esta forma paso a convertirse en cabecera de la linea 11 y rinde su nombre al mismo barrio que se llamó La Fortuna ya que asi se llamaba la mujer del empresario de origen portugués dueño de esos terrenos. Posee una unica salida y su ascensor exterior, justo enfrente de esta estación pasan autobuses diurnos que conectan con los Distritos la Latina y Carabanchel de Madrid y nocturnos que conectan directamente con Atocha.",v
La Fortuna.csv,"Estación moderna muy grande,limpia y también muy luminosa.  Personal amable y atento. Buenos accesos para personas con movilidad reducida ascensores y escaleras mecánicas . Línea 11 de METRO. Comunica el barrio de la FORTUNA con MADRID directamente. Si vas al centro comercial SAMBIL te deja en la misma puer. 100% muy recomendable.…",v
La Fortuna.csv,"La funcionaria que trabaja en el turno de 17:45 del día de hoy 19 de Agosto 2023, trabaja de mala gana y malas formas. Debería estar acostumbrada a las personas que llegan a ésta zona y que por alguna razón no adquirieron el ticket con anterioridad para entrar en la zona B. Sino le gusta su trabajo pues que pida traslado pero no que haga comentarios como ""me encanta la lectura selectiva de la gente"" y poner malas caras a todo los que le pedíamos ayuda. Si supieramos lo que hacemos, no pediríamos ayuda.",v
La Fortuna.csv,"Uno de los mejores barrios de Madrid... O pertenece a Leganés? Es q no está unido no sé",n
La Fortuna.csv,"Esta calle esta llena de camellos, que con todo el descaro se forran traficando.  A que esperan para detenerlos, los vecinos estamos hartos de esta situacion y la Pojicia no hace nada. Pues pagamos impuestos como todos.",n
La Fortuna.csv,"Parece que los empleados se esconden. Si necesitas ayuda tienes que esperarlos en el vestibulo",v
La Fortuna.csv,"Excelente atención, me atendió una muchacha morena súper amable, buen gusto, buen trato. 5 estrellas por su servicio.",v
La Fortuna.csv,"Bien",v
La Gavia.csv,"Estación limpia y con ascensor amplio. Hay personal del metro casi todo el día y muchos carteles que indican q el centro comercial está en la siguiente parada.",v
La Gavia.csv,"Buena zona para entrenar calistenia  parkour....y escalada en bulder todo gratis",n
La Gavia.csv,"No esta mal un poquito lejos del centro comercial",n
La Gavia.csv,"seguridad",v
La Granja.csv,"Una estación muy grande donde siempre te ayudan",v
La Latina.csv,"Sin duda un barrio encantador con mucho ambiente y mucho comercio, un buen sitio para ir de cañas con los amigos y probar sus tapas",n
La Latina.csv,"Clínica KIHARU . La primera vez que acudo a un centro de estética. Aumento de labios con ácido hialurónico. Una leve molestia por la anestesia y después nada. El resultado a priori me gustó, tras los días necesarios para que se estabilizaran , me encantó. Unos labios naturales que apenas se nota. Un trato agradable por parte del personal. Lo recomiendo. Gran variedad de opciones para mejora estética . Larry muy cuidadoso y profesional.",n
La Latina.csv,"Parada de metro, donde llegas al mercado de la cebada y al barrio de la Latina, también al rastro. La estación de metro hace un homenaje a Lina Morgan, está no es apta para minusválidos. Tiene máquinas para obtener el billete y pasa la línea 5 por aquí.",v
La Latina.csv,"Buen lugar para caminar y tapear",n
La Latina.csv,"Casco antiguo de Madrid muy bien comunicado con todo trasporte público y lleno de toda clase de restauración y el célebre rastro de madrid muy transitado.",n
La Latina.csv,"Un barrio con mucho encanto,comercios tradicionales y también originales y reconvertidos. Está el famoso Rastro,una experiencia única para los domingos.",n
La Latina.csv,"Barrio madrileño muy típico los domingos en Madrid. Muchos de sus bares ponen tapas con la caña. Suele rondar por los 2€,2'5.",n
La Latina.csv,"Muy buen trabajo..... Hacía falta un complejo como este en la zona centro. Muy buena piscina, con otra pequeña de recuperación... Y con todo tipo de aparatos..... Enhorabuena.....",n
La Latina.csv,"Muy buena atención!",v
La Latina.csv,"La zona está de obras desde hace tiempo y hay demasiadas salidas. Debería de mejorar las indicaciones.",n
La Latina.csv,"Barrio con mucha alegría lleno de bares y diversidad de ideas me sentí cómodo",n
La Latina.csv,"Los domingos se celebra el Mercado de 'El Rastro', visita obligada e imprescindible en Madrid. Es la estacion mas cercana a la Plaza de Cascorro que es el nucleo central del mercado que luego baja por la calle Ribera de Curtidores",n
La Latina.csv,"Me robaron la cartera en el metro (en este trayecto) había mucha gente en el tren. Al día siguiente fui a preguntar al personal del metro de la latina y lo encontraron! Me atendieron muy bien y fueron gentiles.",v
La Latina.csv,"Siempre lugar para pasar un gran rato . Grandes experiencias",v
La Latina.csv,"Excelente zona",n
La Latina.csv,"Un hervidero de gente siempre con infinidad de locales para comprar y tomar algo. Especialmente los domingos con El Rastro, esto se llena de gente",n
La Latina.csv,"Esta estación nos deja junto al Teatro de La Latina y el Mercado de La Cebada",n
La Latina.csv,"Mi barrio ( los fines de semana , solo vienen borrachos",n
La Latina.csv,"TODOS LOS DOMINGOS, YA ES UNA DE LAS TRADICIONES, EN MADRID, IR POR LA MAÑANA  AL.... YA Y MUY FAMOSO ""RASTRO""  Y EMPEZAR DE CAÑAS Y DE TAPEO POR TODOS LOS BARES DE LA ZONA.. COMER, MERENDAR, PASEAR, LIGAR, RISAS , Y MÁS RISAS, FACE TO FACE...!!! HASTA QUE TU CUERPO AGUANTE.. TODO EL AÑO ASÍ.... DE TERRAZAS. HASTA INCLUSO LLEGADA LA NOCHE. #ELLUJOMEEMBORRACHA #LETSGUIDE #HELLOMADRIDNEWS #ELLUJOMEEMBOLINGA",n
La Latina.csv,"La trabajadora de la estación la latina muy borde. Atención al cliente muy deficiente. El día martes 13 de agosto de 2019 a las 18:30 horas.",v
La Latina.csv,"Por que. Allí. Està. El rastro",n
La Latina.csv,"Bonito barrio en el centro de Madrid.mucho ambiente",n
La Latina.csv,"Estudio allí ,buen ambiente y muy buen instituto(IES San Isidro)",n
La Latina.csv,"Está bien..",v
La Latina.csv,"Imprescindible pasar un domingo por la zona. Unas cañas es obligación!",n
La Latina.csv,"Un barrio estupendo y castizo",n
La Latina.csv,"Es que tienes que pasar por La Latina",n
La Latina.csv,"Bien y varios puestos",n
La Latina.csv,"Una estación más del metro de Madrid.",v
La Latina.csv,"Una estación muy antigua y bonita",v
La Latina.csv,"Fiesta cualquier día,  a cualquier hora...  total honor al nombre ""Latina""",n
La Latina.csv,"la barcelona de Madrid. Je. Ojo en la plaza que esta movidito",n
La Latina.csv,"Multicultural...buen sitio para cañas y tapeo",n
La Latina.csv,"Bajo nivel, depende lo que busques",n
La Latina.csv,"El metro",n
La Latina.csv,"Bonito",v
La Latina.csv,"Mañaneo!",n
La Latina.csv,"Excelente",v
La Latina.csv,"Buena estación cerca de la Calle Cava Baja y El Rastro",n
La Latina.csv,"El domingo es super",n
La Latina.csv,"Lugar increíble, gente increíble. Amando Madrid!!!",n
La Latina.csv,"Muy cerca de la Plaza Mayor.  Vibraciones ocupadas y positivas.",n
La Moraleja.csv,"Magnifica estacion, amplia, agradable y funcional",v
La Moraleja.csv,"Muy amplio",v
La Peseta.csv,"Una estación del metro del barrio de Carabanchel",n
La Peseta.csv,"Buen lugar para vivir",n
La Peseta.csv,"De acuerdo",v
La Poveda.csv,"Esta bastante bien …",v
La Poveda.csv,"¿Se pueden pagar los billetes con tarjeta?",n
La Rambla.csv,"Lo mejor es el supermercado que hay ahí, se llama Plaza. Muy buen pescado, gran selección de quesos, y tienen vinoteca con muchas referencias. También tienen salas de cine y bares de tapas. Es pequeño pero variado. La pena es que cada vez tiene más locales vacíos. Aparcamiento gratis si compras.",n
La Rambla.csv,"Tiene hasta cargador para la batería del móvil …",v
Lacoma.csv,"Mi colega dice que hay gente un poco regulera y traviesa, así que no creo que sea un 4'3",v
Lacoma.csv,"Estación bastante limpia, la zona no tanto.",v
Lacoma.csv,"Barrio genial de Madrid",n
Lacoma.csv,"Dile que me",n
Lago.csv,"Es un sitio estupendo dentro de la casa de campo, para pasear alrededor del estanque y después tomar algo en los restaurantes que lo rodean o en sus merenderos libres",n
Lago.csv,"Estación de metro de la línea 10 del Metro de Madrid, situada al lado del lago de la Casa de Campo. Es exterior, los trenes circulan al aire libre, dispone de ascensores, información de próximos trenes, máquinas de autoventa de billetes, etc. A poca distancia está el Pabellón de Cristal de la Casa de Campo, donde se hacen exposiciones y ferias, como Classic Madrid los meses de febrero.",v
Lago.csv,"Lago es la parada de metro en la línea  10 qué te lleva directamente al lago del parque de la casa de campo. En está parada del lago ya estás dentro del parque...muy recomendable",n
Lago.csv,"Esta parada de Metro da acceso al estremo más ""en Madrid"" de la Casa de campo. merece la pena mucho caminar por los alrededores y visitar no sólo el obvio Lago sino todo lo de alrededor, casa regionales convertidas en restaurantes, parques infantiles, etc...",n
Lago.csv,"Muy retro, recuerda a las estaciones antiguas de tren, muy animada en verano pues está cerca del estanque del retiro, de la piscina del lago, y con toda la casa de campo alrededor, el parque de atracciones y desde allí ir en  en teleférico al parque del oeste, pura naturaleza en el centro de Madrid.",v
Lago.csv,"Parada de metro muy curiosa, al aire libre!",v
Lago.csv,"Una mirrda de metro, señalizacion nada intuitivo, google maps tiene su parte en eso, PARA MATAR LOS DOS, a que mueren…",n
Lago.csv,"Qué agradable me ha parecido esta estación. Tiene encanto",v
Lago.csv,"Impresionante estación, un lujo, la más bonita de Madrid.",v
Lago.csv,"Estación de metro en Madrid cerca del parque casa de campo.",n
Lago.csv,"Que parada mas chula cerca del Lago. Muchos años entrando y saliendo por esas puertas.",v
Lago.csv,"Buen sitio de referencia para quedar con gente o amigos antes de perderse por el interior de la casa de campo.",n
Lago.csv,"Palacio de cristal",n
Lago.csv,"¡Una estación de metro realmente agradable y un lago increíble a 5 minutos para pasar el día! - toma crema solar …",v
Laguna.csv,"Estación de metro ( linea 6) y de cercanías (linea c5) situada al lado del parque de la Cuña Verde. Tiene dos entradas,una de las cuales cuenta con un ascensor de acceso.El andén de metro requiere bajar varios tramos de escaleras mientras el de cercanías requiere bajar menos. Tanto la estación de metro como la de cercanías cuenta con andenes anchos aunque con la moda últimamente de no poner bancos en los andenes de cercanías hay q acostumbrarse a reposar el cuerpo en esas anchas e incomodas barras de metal mientras esperas el próximo tren",v
Laguna.csv,"Estación de metro y cercanías,cumple como todas las estaciones dando servicio público de transportes para gran cantidad de personas del Barrio Lucero y Los Cármenes del distrito de La Latina",v
Laguna.csv,"Estación con olor a orines en todos sus ascensores. Deberían mantener más limpio, no se ve personal de aseo",v
Laguna.csv,"Por el campo que tiene q para andar en cualquier hora va bien",n
Laguna.csv,"Hace 3 años","Muy bonita estación, todos los días cuando voy a trabajar uso la renfe, la única pega son los mosquitos que hay, siempre te acaba picando alguno y te deja un hinchazón grande durante al menos un par de horas, a ver si pueden controlar esa plaga de alguna forma.",v
Laguna.csv,"Estación doble, con Cercanías y Metro. Desde la calle, ascensor hasta el vestíbulo de ambas estaciones, pero del vestíbulo al andén sólo hay ascensor en Metro, en Cercanías para variar acceso cero para sillas de ruedas o carros de bebé.…",v
Laguna.csv,"Estación insegura. Las máquinas cada día funciona peor y son muy lentas. Hoy,sin ir más lejos,una máquina me cobraba una cosa y la de al lado otra. Y para las personas con discapacidad física es imposible",v
Laguna.csv,"En esta época del año es súper hermoso yuy agradable para pasar un rato en el parque con unas vista preciosas",n
Laguna.csv,"El personal de cercanías NO AYUDA!!! Estás llamando por telefonillo y no llegan y la que hay por las mañanas de días de semana es una borde!!.. Con la que está cayendo y exista gentuza que busque trabajar en atención al cliente y no sirva para ni eso!!",v
Laguna.csv,"Hay estación de metro y cercanías, esta bien comunicada con Emt y varios servicios que hay alrededor",v
Laguna.csv,"Todos sus parques son preciosos ,cuna verde.",n
Laguna.csv,"Cercanías y línea 6 de metro. 3 estrellas porque las escaleras mecánicas y ascensores fallan más de la media y son demasiadas escaleras a subir",v
Laguna.csv,"Buen barrio lleno de tiendas",n
Laguna.csv,"Laguna es una estación de tren de cercanías RENFE y metro de Madrid al lado del barrio Lucero",n
Laguna.csv,"Muy buena",v
Laguna.csv,"Bonito parque junto a la estación",v
Laguna.csv,"Estación moderna,limpia y espaciosa. Espero que dure mucho",v
Laguna.csv,"Estación vieja y con problemas de accesibilidad",v
Laguna.csv,"Estación mala con toxicómanos",v
Laguna.csv,"Buena comunicación en metro y Renfe",v
Laguna.csv,"Parada de metro moderna",v
Laguna.csv,"Un poco oscura la estacion",v
Laguna.csv,"EXCELENTE",v
Laguna.csv,"Bonito, limpio y con ascensores.",v
Laguna.csv,"Estaciones de tren y metro",n
Las Musas.csv,"Ojalá que pongan un buen ascensor que le hace falta para personas con movilidad reducida.",v
Las Musas.csv,"Las Musas es una estación de la línea 7 del Metro de Madrid situada bajo la intersección de la avenida de Niza y la travesía de Ronda, en el distrito madrileño de San Blas-Canillejas, y actualmente con la inauguración del nuevo estadio de fútbol del Atl. de Madrid, el Wanda-Metropolitano es uno de los puntos más cercanos a dicho estadio.",n
Las Musas.csv,"Estación final, de la 7a, sin facilidades de acceso",v
Las Musas.csv,"Barrio obrero, bien comunicado",n
Las Musas.csv,"La cobertura a datos falla bastante",v
Las Musas.csv,"Excelente",v
Las Musas.csv,"Bien",v
Las Rosas.csv,"Me gusta el color limón de la estación esta bien mantenido,muy limpia y una afluencia ni muy baja ni muy alta,la zona es muy bonita.",v
Las Rosas.csv,"Los tres van bien pero la estación es pequeña",v
Las Rosas.csv,"Un barrio que crece según las necesidades de sus habitantes.",n
Las Rosas.csv,"Información necesaria para quien no conoce el lugar.",n
Las Rosas.csv,"Comodo",v
Las Suertes.csv,"Sales del metro y justo por detrás de la estación del metro ves unos edificios (los que se ven en la foto al fondo de color rojo). También se ve un Banco Santander. Detrás de esos edificios está el Centro Comercial La Gavia y el Ikea.",n
Las Suertes.csv,"Lugar muy tranquilo y acogedor, con varias áreas de parques y entrenamiento para niños, centro comercial La gavia cerca de aqui",n
Las Suertes.csv,"La estación está muy limpia y tiene seguridad",v
Las Suertes.csv,"Estacion mas cercana a al centro comercial La Gavia.",n
Las Suertes.csv,"Muy amplio",v
Las Suertes.csv,"Estación moderna en un bonito barrio nuevo. Si planeas visitar el centro comercial La Gavia, bájate aquí",v
Las Tablas.csv,"Las señoras de recepción, en concreto la del pelo negro y rizado, fue bastante desagradable explicando. Se pueden decir las cosas con una amabilidad mejor. Hay personas que no salimos de la zona A señora y no sabemos cómo funciona el cambio…",n
Las Tablas.csv,"Buen espacio, no hay mucha cantidad de gente en las calles. Se puede caminar, o hacer ejercicios con tranquilidad.",n
Las Tablas.csv,"Es una estación con una salida bastante bonita, está cerca de un parque enorme. Bastante cómodo el recorrido hacia aquí.",v
Las Tablas.csv,"Limpio",v
Las Tablas.csv,"El metro ligero es más lento que el caballo del malo borracho y además no cumplen con el horario.",v
Las Tablas.csv,"Muy moderna.",v
Las Tablas.csv,"Muy buena estructura y servicio",v
Las Tablas.csv,"Lugar moderno, slegre y jubenil",v
Las Tablas.csv,"…",n
Las Tablas.csv,"mo poen",n
Lavapiés.csv,"Es una estación pequeña, pero suficiente. Tiene ascensor. Es la amarilla. Además a 2 estaciones de Sol. Pero no siempre fue una estacion, era una fuente hasta el siglo XVII, que abasteciase de un caudal de siete km. Aquella época en que convivían las tres culturas asentadas, árabe, hebreos y cristianos. Después se convirtió en lo castizo de Madrid, los Manolos, las chulapas, las majas. El metro en los años 30, justo donde estaba la fuente mencionada. En la actualidad hay habitantes de todas las etnias, no concibo lo de ""interacial"" ya que razas,no hay nada más que una, la raza humana. Por lo tanto, todas estas culturas, aportan tiendas de ceramicas, especias, kebab, restaurantes hindúes, árabes, gallegos, vascos, zapateros castizos, peluquerías afro. Hay supermercado 24h. Hoteles, pensiones, farmacias, absolutamente de todo. Es un barrio muy sencillo. Ha sido referido en muchas obras literarias, películas y a nivel internacional en prensa. Os pongo una panorámica. A la derecha la plaza de lavapies, centro calle sombrerete, izquierda, hotel y teatro Valle Inclan. Es un barrio lleno de artesanos.",v
Lavapiés.csv,"Es como ir al pasado o algo parecido porque las vistas de los pisos son explendidas, a mi parecer hermoso",v
Lavapiés.csv,"El puro centro de Madrid",n
Lavapiés.csv,"El barrio más castizo de Madrid y más internacional, en medio de sus edificios y callejuelas adoquinadas te encuentras un bar Vasco, otro asturiano y topar de frente con un restaurante indio o mexicano, así es Madrid, único.",n
Lavapiés.csv,"Barrio castizo por excelencia pero que ha perdido una buena parte de su autenticidad debido a la gentrificación. Todavía mantiene lugares que merecen la pena como El Boquerón o la Chulapa para tapear y La Aguja o La Mancha para cañear. Merece la pena visitar el Mercado de San Fernando y la Biblioteca de la Uned",n
Lavapiés.csv,"Un barrio multicultural de Madrid, con buen ambiente, con mucho s restaurantes y cines al rededor. Pero eso sí, mucha suciedad al rededor de la plaza y de la estación de metro...",n
Lavapiés.csv,"Un barrio pintoresco y animado. Bonito a la vez que genuino y diverso.",n
Lavapiés.csv,"Situada junto al Teatro Valle-Inclán. Ascensores.",n
Lavapiés.csv,"Su ubicación es muy buena, muy céntrica. Tiene una sola salida a la superficie, que da a la plaza. Vestíbulo grande y limpio.",v
Lavapiés.csv,"Barrio multicultural, alternativo y concurrido, con una gran oferta gastronómica y de ocio.",n
Lavapiés.csv,"Gran Barrio multicultural y con gran diversidad de locales , restaurantes y bares de tapas",n
Lavapiés.csv,"Estación de metro grande que pertenece a la linea 3. Tiene ascensores y cobertura movil. Solo tiene un acceso a la calle.",v
Lavapiés.csv,"Super, agradable, muy buena cocina de pinchos, sitio muy alegre. Mola",n
Lavapiés.csv,"Precioso barrio! Céntrico, con todos los servicios y accesible a todos lados caminando",n
Lavapiés.csv,"Increíble, el mejor barrio de madrid",n
Lavapiés.csv,"Adaptado para personas con movilidad reducida con ascensor en superficie",v
Lavapiés.csv,"Bonito barrio, imperdible en Madrid",n
Lavapiés.csv,"Buenos métodos para la situación actual debido al virus",v
Lavapiés.csv,"Diversidad y mezcolanza cultural, teatro y asociaciones culturales. Complementa con "" el rastro"".",n
Lavapiés.csv,"Buena estación de metro con ascensores",v
Lavapiés.csv,"Se malogran continuamente las escaleras mecánicas y los ascensores...",v
Lavapiés.csv,"Barrio multicultural",n
Lavapiés.csv,"…",n
Lavapiés.csv,"Mucho cuidado por aquí de noche.",v
Lavapiés.csv,"Me encanta el metro de Madrid. Llegar del punto A al B es a menudo otra misión))))",n
Lavapiés.csv,"muy buen almuerzo....",n
Lavapiés.csv,"Auténtico",v
Lavapiés.csv,"xfaz",n
Lavapiés.csv,"Me gusta esta estación de metro...",v
Leganés Central.csv,"Llevo viviendo en Leganés 24 años, trabajando 36 y desde que era muy pequeña, pasaba mucho tiempo en casa de mis tíos, con lo cual, me siento pepinera . Es un pueblo de Madrid, que tiene prácticamente de todo lo que se pueda necesitar, salvo un segundo Hospital, ya que el Severo Ochoa, se ha quedado muy pequeño para la población que hay actualmente. Por lo demás, me encanta vivir y trabajar aquí. Espero que sea para siempre.",n
Leganés Central.csv,"La estación de Leganés está muy bien. Lo peor la C5, q siempre pasa algo. Retrasos, trenes hasta arriba de gente..",v
Leganés Central.csv,"Como la mayoría de estaciones, bien comunicada con otros transportes. El personal de ventanilla muy amables y te orientan bien. Dispone de servicio de cafetería y alguna que otra tienda. Y lo mejor es que el personal me comunicó de la posibilidad de activar la tarjeta para que sea gratuita.",v
Leganés Central.csv,"Línea C5 de Renfe cercanías. Línea 12 de metro metro sur. También pasa el tren que va a Cáceres.",n
Leganés Central.csv,"Esta bien y el cercanías es muy rápido",v
Leganés Central.csv,"Hoy en la mañana hubo un atraso de 30min en el C5, sé que no es responsabilidad del que atiende en taquilla pero sí es su responsabilidad darle el debido justificante a los usuarios afectados. Llegué a la fila y habían dos personas atendiendo en la misma taquilla a un usuario! Ya de por sí uno está atrasado y esto atrasa aún más, al pedirle amablemente que si podían dividir esfuerzos para que las personas pudieran ser atendidas a la mayor brevedad tuve una respuesta muy grosera y poco profesional por parte de uno de los muchachos jóvenes que atendía.  A la señora que iba delante de mí no le quiso dar el justificante, según él afirmaba no se lo podía dar ahí sino en la estación de salida. En fin, pésima la atención! Le doy una estrella porque debo darle alguna sino ni una le daba!",v
Leganés Central.csv,"Pesima atencion por parte del empleado de Renfe cercanias. Hace tiempo pedi la tarjeta de +Renfe que es personal y se cumulan puntos. Intentando mpasarla por la maquina para comprar un viaje me daba error. Me puse en la cola para preguntar el ventanilla. El señor q me atendio era muy borde y antipatico. Sin explicaciones me dijo q  tengo q comprar una de cartón, porque la que tengo no sirve.",v
Leganés Central.csv,"La estación está muy bien Hoy jueves 19/12/19 12:45 Eh pedido muy educadamente información a la señorita de la taquilla de como ir hasta donde de casal y la verdad que para estar detrás de un mostrador deja mucho de que desear x lo borde y x la poca información que puede ofrecer",v
Leganés Central.csv,"No tiene acceso para movilidad reducida",v
Leganés Central.csv,"Gracias al chico de la taquilla pudimos coger el tren a tiempo para poder llegar a tiempo y fue muy amable con nosotros.",v
Leganés Central.csv,"Estación Renfe Cercanías de Madrid. Línea C5",n
Leganés Central.csv,"Tardan la vida en darte cita y el policía de la puerta todo borde",n
Leganés Central.csv,"Buena estación de tren tranquila y muy accesible con metrosur",v
Leganés Central.csv,"Bien bien",v
Leganés Central.csv,"Es el lugar dónde me crié",n
Leganés Central.csv,"…",n
Leganés Central.csv,"No mola nada",v
Leganés Central.csv,"Buen lugar, tranquilo para vivir.",n
Leganés Central.csv,"El mejor lugar jamás",v
Legazpi.csv,"Ha pasado de ser una zona marginal y estigmatizada por  los madrileños  a ser una zona que despunta paulatinamente, aunque siguen siendo infraviviendas  muchos casos ahora resurge",n
Legazpi.csv,"Estación de metro comunicada por el intercambiador con la estación de autobuses. Limpia y bien señalizada",v
Legazpi.csv,"Un gran agradecimiento al personal de Metro Legazpi,Rodrigo y compañeros,también a seguridad Elena y compañeros,por su amabilidad y gran ayuda en un momento crítico. Gracias",v
Legazpi.csv,"Mucha gente siempre entre las dos líneas de metro la 6 y la 3",v
Legazpi.csv," Tiene fácil acceso para personas con movilidad reducida y buenas conexiones.…",v
Legazpi.csv,"Plaza céntrica del matadero antiguo de Madrid",n
Legazpi.csv,"Fuimos de viaje a Madrid solo para una noche y en la plaza de Legazpi, pudimos ver que es un punto enorme, junto al metro, lleno de líneas de buses que conectan con todo Madrid. En una misma parada muchos números de buses. Tenerlo cerca del hotel fue genial.",n
Legazpi.csv,"Centro de conexión paea diversos transportes. Muchos sitios importantes de la ciudad. Matadero. Plaza Río etc",v
Legazpi.csv,"Es una estación de Metro de las modernas. De fácil acceso y movimiento Rampas, escaleras mecánicas, ascensores. Tiene fácil acceso para discapacitados. Es luminosa y cómoda. En ella hay también comercios, puestos varios y cafeterías. Forma parte de la nueva imagen del Metro madrileño Hay personal profesional que a las dudas de los usuarios, así como máquinas para comprar todos los tickets y títulos de transporte.",v
Legazpi.csv,"Muy bonito",v
Legazpi.csv,"Un lugar con mucha conectividad Bus,metro, taxi. También hay lugares para comer o tomar algo",n
Legazpi.csv,"Tuvo tiempos mejores la verdad. El tráfico, la polución, demasiados coches y falta de mantenimiento lo han convertido en un lugar muy desatendido.",n
Legazpi.csv,"Está al lado el Madrid Río y el Matadero,",n
Legazpi.csv,"Bien distribuido, accesible.",v
Legazpi.csv,"La estación está bastante descuidada",v
Legazpi.csv,"Gran confluencia de transporte público y vehículos",n
Legazpi.csv,"Muy limpia y bien organizada con todo en buen estado.",v
Legazpi.csv,"No sé  es una plaza y yá otra cosa es el Matadero",n
Legazpi.csv,"Horas pico se congestiona la estación",v
Legazpi.csv,"Plaza del sur del distrito de arganzuela,con mucho transporte",n
Legazpi.csv,"No se entienden los horarios que pone en la marquesina de los autobuses interurbano,  llevo 1 hora esperando",n
Legazpi.csv,"Es muy limpia y siempre a tiempo el metro",v
Legazpi.csv,"Que el matadero es genial y el mercadillo fuera de lo comun",n
Legazpi.csv,"Muy bonito lugar",v
Legazpi.csv,"Zona muy transitada",v
Legazpi.csv,"La mayoría de las veces se encuentra muy limpia",v
Legazpi.csv,"Esta muy bien y limpia",v
Legazpi.csv,"Muy típico y bien comunicado",v
Legazpi.csv,"Señor encargado de la seguridad sinvergüenza, sin valor de la verdad.",v
Legazpi.csv,"Estación con ascensor.",v
Legazpi.csv,"Fenomenal",v
Legazpi.csv,"Mejor producto calidad-precio",n
Legazpi.csv,"sitio céntrico",n
Legazpi.csv,"Bueno",v
Legazpi.csv,"Como todos",v
